UNOFFICIAL ELECTION RESULTS
ADA
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"1516 - A","Retain Magistrate Judge Michael Dean","NO","132","69.51%"
"1516 - A","Retain Magistrate Judge Andrew Ellis","YES","553","69.51%"
"1516 - A","Retain Magistrate Judge Andrew Ellis","NO","138","69.51%"
"1516 - A","Retain Magistrate Judge Laurie A. Fortier","YES","556","69.51%"
"1516 - A","Retain Magistrate Judge Laurie A. Fortier","NO","129","69.51%"
"1516 - A","Retain Magistrate Judge Theresa Gardunia","YES","544","69.51%"
"1516 - A","Retain Magistrate Judge Theresa Gardunia","NO","139","69.51%"
"1516 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","537","69.51%"
"1516 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","142","69.51%"
"1516 - A","Retain Magistrate Judge Regan C. Jameson","YES","543","69.51%"
"1516 - A","Retain Magistrate Judge Regan C. Jameson","NO","132","69.51%"
"1516 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","533","69.51%"
"1516 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","144","69.51%"
"1516 - A","Retain Magistrate Judge David D. Manweiler","YES","534","69.51%"
"1516 - A","Retain Magistrate Judge David D. Manweiler","NO","151","69.51%"
"1516 - A","Retain Magistrate Judge Michael McLennan","YES","544","69.51%"
"1516 - A","Retain Magistrate Judge Michael McLennan","NO","132","69.51%"
"1516 - A","Retain Magistrate Judge Kyle Schou","YES","533","69.51%"
"1516 - A","Retain Magistrate Judge Kyle Schou","NO","141","69.51%"
"1516 - A","Retain Magistrate Judge Diane M Walker","YES","541","69.51%"
"1516 - A","Retain Magistrate Judge Diane M Walker","NO","139","69.51%"
"1516 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","543","69.51%"
"1516 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","127","69.51%"
"1516 - A","Ada County Highway District Zone 2","Rebecca W. Arnold","374","69.51%"
"1516 - A","Ada County Highway District Zone 2","Alexis Pickering","385","69.51%"
"1516 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","577","69.51%"
"1516 - A","College of Western Idaho Zone 3","Jim Reames","551","69.51%"
"1516 - A","College of Western Idaho Zone 4","Gary L Smith","560","69.51%"
"1516 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","567","69.51%"
"1516 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","596","69.51%"
"1516 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","382","69.51%"
"1516 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","392","69.51%"
"1516 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","588","69.51%"
"1517 - A","United States President","Joel Skousen","0","59.52%"
"1517 - A","United States President","Kamala D. Harris","477","59.52%"
"1517 - A","United States President","Chase Oliver","1","59.52%"
"1517 - A","United States President","Donald J. Trump","525","59.52%"
"1517 - A","United States President","Claudia De la Cruz","1","59.52%"
"1517 - A","United States President","Shiva Ayyadurai","0","59.52%"
"1517 - A","United States President","Randall Terry","1","59.52%"
"1517 - A","United States President","Jill Stein","9","59.52%"
"1517 - A","United States President","Robert F Kennedy Jr.","11","59.52%"
"1517 - A","United States President","Brian Larry Kienitz","0","59.52%"
"1517 - A","United States President","Peter Sonski","0","59.52%"
"1517 - A","United States President","Unassigned write-ins","2","59.52%"
"1517 - A","United States Representative District 2","Idaho Law - Carta Sierra","32","59.52%"
"1517 - A","United States Representative District 2","David Roth","443","59.52%"
"1517 - A","United States Representative District 2","Todd Corsetti","62","59.52%"
"1517 - A","United States Representative District 2","Mike Simpson","445","59.52%"
"1517 - A","State Senator District 15","Rick Just","501","59.52%"
"1517 - A","State Senator District 15","Codi Galloway","480","59.52%"
"1517 - A","State Representative District 15 Seat A","Steve Berch","505","59.52%"
"1517 - A","State Representative District 15 Seat A","Annette Tipton","478","59.52%"
"1517 - A","State Representative District 15 Seat B","Shari Baber","490","59.52%"
"1517 - A","State Representative District 15 Seat B","Dori Healey","484","59.52%"
"1517 - A","County Commissioner District 1","Jonathan Lashley","469","59.52%"
"1517 - A","County Commissioner District 1","Ryan Davidson","490","59.52%"
"1517 - A","County Commissioner District 3","Devin Gutierrez","460","59.52%"
"1517 - A","County Commissioner District 3","Tom Dayley","496","59.52%"
"1517 - A","County Sheriff","Doug Traubel","266","59.52%"
"1517 - A","County Sheriff","Matthew Clifford","610","59.52%"
"1517 - A","County Prosecuting Attorney","Johnathan Baldauf","444","59.52%"
"1517 - A","County Prosecuting Attorney","Jan Bennetts","505","59.52%"
"1517 - A","Retain Magistrate Judge Ransom Bailey","YES","563","59.52%"
"1517 - A","Retain Magistrate Judge Ransom Bailey","NO","204","59.52%"
"1517 - A","Retain Magistrate Judge Susan Clark","YES","580","59.52%"
"1517 - A","Retain Magistrate Judge Susan Clark","NO","189","59.52%"
"1517 - A","Retain Magistrate Judge Danica Comstock","YES","552","59.52%"
"1517 - A","Retain Magistrate Judge Danica Comstock","NO","189","59.52%"
"1517 - A","Retain Magistrate Judge Kira L. Dale","YES","559","59.52%"
"1517 - A","Retain Magistrate Judge Kira L. Dale","NO","177","59.52%"
"1517 - A","Retain Magistrate Judge Michael Dean","YES","533","59.52%"
"1517 - A","Retain Magistrate Judge Michael Dean","NO","201","59.52%"
"1517 - A","Retain Magistrate Judge Andrew Ellis","YES","531","59.52%"
"1517 - A","Retain Magistrate Judge Andrew Ellis","NO","201","59.52%"
"1517 - A","Retain Magistrate Judge Laurie A. Fortier","YES","534","59.52%"
"1517 - A","Retain Magistrate Judge Laurie A. Fortier","NO","194","59.52%"
"1517 - A","Retain Magistrate Judge Theresa Gardunia","YES","545","59.52%"
"1517 - A","Retain Magistrate Judge Theresa Gardunia","NO","180","59.52%"
"1517 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","517","59.52%"
"1517 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","212","59.52%"
"1517 - A","Retain Magistrate Judge Regan C. Jameson","YES","523","59.52%"
"1517 - A","Retain Magistrate Judge Regan C. Jameson","NO","202","59.52%"
"1517 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","543","59.52%"
"1517 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","184","59.52%"
"1517 - A","Retain Magistrate Judge David D. Manweiler","YES","513","59.52%"
"1517 - A","Retain Magistrate Judge David D. Manweiler","NO","212","59.52%"
"1517 - A","Retain Magistrate Judge Michael McLennan","YES","524","59.52%"
"1517 - A","Retain Magistrate Judge Michael McLennan","NO","194","59.52%"
"1517 - A","Retain Magistrate Judge Kyle Schou","YES","507","59.52%"
"1517 - A","Retain Magistrate Judge Kyle Schou","NO","211","59.52%"
"1517 - A","Retain Magistrate Judge Diane M Walker","YES","526","59.52%"
"1517 - A","Retain Magistrate Judge Diane M Walker","NO","201","59.52%"
"1517 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","511","59.52%"
"1517 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","206","59.52%"
"1517 - A","Ada County Highway District Zone 2","Rebecca W. Arnold","344","59.52%"
"1517 - A","Ada County Highway District Zone 2","Alexis Pickering","417","59.52%"
"1517 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","611","59.52%"
"1517 - A","College of Western Idaho Zone 3","Jim Reames","577","59.52%"
"1517 - A","College of Western Idaho Zone 4","Gary L Smith","579","59.52%"
"1517 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","602","59.52%"
"1517 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","543","59.52%"
"1517 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","435","59.52%"
"1517 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","409","59.52%"
"1517 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","580","59.52%"
"1518 - A","United States President","Joel Skousen","1","58.44%"
"1518 - A","United States President","Kamala D. Harris","405","58.44%"
"1518 - A","United States President","Chase Oliver","5","58.44%"
"1518 - A","United States President","Donald J. Trump","420","58.44%"
"1518 - A","United States President","Claudia De la Cruz","1","58.44%"
"1518 - A","United States President","Shiva Ayyadurai","1","58.44%"
"1518 - A","United States President","Randall Terry","0","58.44%"
"1518 - A","United States President","Jill Stein","4","58.44%"
"1518 - A","United States President","Robert F Kennedy Jr.","6","58.44%"
"1518 - A","United States President","Brian Larry Kienitz","0","58.44%"
"1518 - A","United States President","Peter Sonski","0","58.44%"
"1518 - A","United States President","Unassigned write-ins","9","58.44%"
"1518 - A","United States Representative District 2","Idaho Law - Carta Sierra","9","58.44%"
"1518 - A","United States Representative District 2","David Roth","359","58.44%"
"1518 - A","United States Representative District 2","Todd Corsetti","50","58.44%"
"1518 - A","United States Representative District 2","Mike Simpson","385","58.44%"
"1518 - A","State Senator District 15","Rick Just","408","58.44%"
"1518 - A","State Senator District 15","Codi Galloway","402","58.44%"
"1518 - A","State Representative District 15 Seat A","Steve Berch","420","58.44%"
"1518 - A","State Representative District 15 Seat A","Annette Tipton","386","58.44%"
"1518 - A","State Representative District 15 Seat B","Shari Baber","388","58.44%"
"1518 - A","State Representative District 15 Seat B","Dori Healey","404","58.44%"
"1518 - A","County Commissioner District 1","Jonathan Lashley","375","58.44%"
"1518 - A","County Commissioner District 1","Ryan Davidson","401","58.44%"
"1518 - A","County Commissioner District 3","Devin Gutierrez","368","58.44%"
"1518 - A","County Commissioner District 3","Tom Dayley","401","58.44%"
"1518 - A","County Sheriff","Doug Traubel","182","58.44%"
"1518 - A","County Sheriff","Matthew Clifford","500","58.44%"
"1518 - A","County Prosecuting Attorney","Johnathan Baldauf","371","58.44%"
"1518 - A","County Prosecuting Attorney","Jan Bennetts","398","58.44%"
"1518 - A","Retain Magistrate Judge Ransom Bailey","YES","406","58.44%"
"1518 - A","Retain Magistrate Judge Ransom Bailey","NO","131","58.44%"
"1518 - A","Retain Magistrate Judge Susan Clark","YES","417","58.44%"
"1518 - A","Retain Magistrate Judge Susan Clark","NO","126","58.44%"
"1518 - A","Retain Magistrate Judge Danica Comstock","YES","365","58.44%"
"1518 - A","Retain Magistrate Judge Danica Comstock","NO","107","58.44%"
"1518 - A","Retain Magistrate Judge Kira L. Dale","YES","341","58.44%"
"1518 - A","Retain Magistrate Judge Kira L. Dale","NO","121","58.44%"
"1518 - A","Retain Magistrate Judge Michael Dean","YES","331","58.44%"
"1518 - A","Retain Magistrate Judge Michael Dean","NO","121","58.44%"
"1518 - A","Retain Magistrate Judge Andrew Ellis","YES","334","58.44%"
"1518 - A","Retain Magistrate Judge Andrew Ellis","NO","114","58.44%"
"1518 - A","Retain Magistrate Judge Laurie A. Fortier","YES","330","58.44%"
"1518 - A","Retain Magistrate Judge Laurie A. Fortier","NO","118","58.44%"
"1518 - A","Retain Magistrate Judge Theresa Gardunia","YES","330","58.44%"
"1518 - A","Retain Magistrate Judge Theresa Gardunia","NO","114","58.44%"
"1518 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","319","58.44%"
"1518 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","129","58.44%"
"1518 - A","Retain Magistrate Judge Regan C. Jameson","YES","317","58.44%"
"1518 - A","Retain Magistrate Judge Regan C. Jameson","NO","115","58.44%"
"1518 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","313","58.44%"
"1518 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","122","58.44%"
"1518 - A","Retain Magistrate Judge David D. Manweiler","YES","312","58.44%"
"1518 - A","Retain Magistrate Judge David D. Manweiler","NO","132","58.44%"
"1518 - A","Retain Magistrate Judge Michael McLennan","YES","310","58.44%"
"1518 - A","Retain Magistrate Judge Michael McLennan","NO","118","58.44%"
"1518 - A","Retain Magistrate Judge Kyle Schou","YES","301","58.44%"
"1518 - A","Retain Magistrate Judge Kyle Schou","NO","125","58.44%"
"1518 - A","Retain Magistrate Judge Diane M Walker","YES","306","58.44%"
"1518 - A","Retain Magistrate Judge Diane M Walker","NO","127","58.44%"
"1518 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","318","58.44%"
"1518 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","108","58.44%"
"1518 - A","Ada County Highway District Zone 2","Rebecca W. Arnold","282","58.44%"
"1518 - A","Ada County Highway District Zone 2","Alexis Pickering","259","58.44%"
"1518 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","340","58.44%"
"1518 - A","College of Western Idaho Zone 3","Jim Reames","321","58.44%"
"1518 - A","College of Western Idaho Zone 4","Gary L Smith","320","58.44%"
"1518 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","341","58.44%"
"1518 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","436","58.44%"
"1518 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","356","58.44%"
"1518 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","362","58.44%"
"1518 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","438","58.44%"
"1519 - A","United States President","Joel Skousen","5","65.12%"
"1519 - A","United States President","Kamala D. Harris","446","65.12%"
"1519 - A","United States President","Chase Oliver","9","65.12%"
"1519 - A","United States President","Donald J. Trump","609","65.12%"
"1519 - A","United States President","Claudia De la Cruz","5","65.12%"
"1519 - A","United States President","Shiva Ayyadurai","0","65.12%"
"1519 - A","United States President","Randall Terry","1","65.12%"
"1519 - A","United States President","Jill Stein","3","65.12%"
